invoice_id,client_id,country,issue_date,due_date,amount_usd,paid_date,status
INV-CO-B2B-009-2025-12,CO-B2B-009,Colombia,2025-12-05,2026-02-03,670065.57,2026-02-16,paid
INV-CO-B2B-009-2026-01,CO-B2B-009,Colombia,2026-01-05,2026-03-06,704384.88,2026-03-17,paid
INV-CO-B2B-009-2026-02,CO-B2B-009,Colombia,2026-02-05,2026-04-06,668217.69,2026-04-16,paid
INV-CO-B2B-009-2026-03,CO-B2B-009,Colombia,2026-03-05,2026-05-04,696106.78,2026-05-04,paid
INV-CO-B2B-009-2026-04,CO-B2B-009,Colombia,2026-04-05,2026-06-04,691883.03,2026-06-12,paid
INV-CO-B2B-009-2026-05,CO-B2B-009,Colombia,2026-05-05,2026-07-04,701710.72,2026-07-11,open
INV-CO-B2B-009-2026-06,CO-B2B-009,Colombia,2026-06-05,2026-08-04,699748.68,2026-08-17,open
INV-CO-B2B-010-2024-01,CO-B2B-010,Colombia,2024-01-05,2024-02-04,606573.53,2024-02-04,paid
INV-CO-B2B-010-2024-02,CO-B2B-010,Colombia,2024-02-05,2024-03-06,589605.33,2024-03-11,paid
INV-CO-B2B-010-2024-03,CO-B2B-010,Colombia,2024-03-05,2024-04-04,574360.4,2024-04-10,paid
INV-CO-B2B-010-2024-04,CO-B2B-010,Colombia,2024-04-05,2024-05-05,611412.02,2024-05-06,paid
INV-CO-B2B-010-2024-05,CO-B2B-010,Colombia,2024-05-05,2024-06-04,601857.57,2024-06-05,paid
INV-CO-B2B-010-2024-06,CO-B2B-010,Colombia,2024-06-05,2024-07-05,591316.52,2024-07-18,paid
INV-CO-B2B-010-2024-07,CO-B2B-010,Colombia,2024-07-05,2024-08-04,594330.41,2024-08-12,paid
INV-CO-B2B-010-2024-08,CO-B2B-010,Colombia,2024-08-05,2024-09-04,580192.0,2024-09-19,paid
INV-CO-B2B-010-2024-09,CO-B2B-010,Colombia,2024-09-05,2024-10-05,611144.46,2024-10-10,paid
INV-CO-B2B-010-2024-10,CO-B2B-010,Colombia,2024-10-05,2024-11-04,612340.27,2024-11-04,paid
INV-CO-B2B-010-2024-11,CO-B2B-010,Colombia,2024-11-05,2024-12-05,621368.74,2024-12-09,paid
INV-CO-B2B-010-2024-12,CO-B2B-010,Colombia,2024-12-05,2025-01-04,605884.62,2025-01-08,paid
INV-CO-B2B-010-2025-01,CO-B2B-010,Colombia,2025-01-05,2025-02-04,602841.8,2025-02-13,paid
INV-CO-B2B-010-2025-02,CO-B2B-010,Colombia,2025-02-05,2025-03-07,614545.43,2025-03-16,paid
INV-CO-B2B-010-2025-03,CO-B2B-010,Colombia,2025-03-05,2025-04-04,612828.86,2025-04-13,paid
INV-CO-B2B-010-2025-04,CO-B2B-010,Colombia,2025-04-05,2025-05-05,609343.11,2025-05-22,paid
INV-CO-B2B-010-2025-05,CO-B2B-010,Colombia,2025-05-05,2025-06-04,596987.85,2025-06-16,paid
INV-CO-B2B-010-2025-06,CO-B2B-010,Colombia,2025-06-05,2025-07-05,634673.31,2025-07-07,paid
INV-CO-B2B-010-2025-07,CO-B2B-010,Colombia,2025-07-05,2025-08-04,647316.01,2025-08-15,paid
INV-CO-B2B-010-2025-08,CO-B2B-010,Colombia,2025-08-05,2025-09-04,632809.09,2025-09-10,paid
INV-CO-B2B-010-2025-09,CO-B2B-010,Colombia,2025-09-05,2025-10-05,619491.12,2025-10-10,paid
INV-CO-B2B-010-2025-10,CO-B2B-010,Colombia,2025-10-05,2025-11-04,628634.73,2025-11-17,paid
INV-CO-B2B-010-2025-11,CO-B2B-010,Colombia,2025-11-05,2025-12-05,627574.84,2025-12-06,paid
INV-CO-B2B-010-2025-12,CO-B2B-010,Colombia,2025-12-05,2026-01-04,637288.25,2026-01-15,paid
INV-CO-B2B-010-2026-01,CO-B2B-010,Colombia,2026-01-05,2026-02-04,636715.92,2026-02-14,paid
INV-CO-B2B-010-2026-02,CO-B2B-010,Colombia,2026-02-05,2026-03-07,626600.22,2026-03-08,paid
INV-CO-B2B-010-2026-03,CO-B2B-010,Colombia,2026-03-05,2026-04-04,620707.71,2026-04-04,paid
INV-CO-B2B-010-2026-04,CO-B2B-010,Colombia,2026-04-05,2026-05-05,636166.31,2026-05-11,paid
INV-CO-B2B-010-2026-05,CO-B2B-010,Colombia,2026-05-05,2026-06-04,629180.5,2026-06-04,paid
INV-CO-B2B-010-2026-06,CO-B2B-010,Colombia,2026-06-05,2026-07-05,620650.71,2026-07-17,open
INV-CO-B2B-011-2024-01,CO-B2B-011,Colombia,2024-01-05,2024-02-19,538548.07,2024-02-27,paid
INV-CO-B2B-011-2024-02,CO-B2B-011,Colombia,2024-02-05,2024-03-21,532111.18,2024-04-03,paid
INV-CO-B2B-011-2024-03,CO-B2B-011,Colombia,2024-03-05,2024-04-19,546909.03,2024-04-26,paid
INV-CO-B2B-011-2024-04,CO-B2B-011,Colombia,2024-04-05,2024-05-20,576039.08,2024-06-03,paid
INV-CO-B2B-011-2024-05,CO-B2B-011,Colombia,2024-05-05,2024-06-19,547863.13,2024-06-22,paid
INV-CO-B2B-011-2024-06,CO-B2B-011,Colombia,2024-06-05,2024-07-20,549024.34,2024-07-29,paid
INV-CO-B2B-011-2024-07,CO-B2B-011,Colombia,2024-07-05,2024-08-19,552827.53,2024-08-23,paid
INV-CO-B2B-011-2024-08,CO-B2B-011,Colombia,2024-08-05,2024-09-19,571915.39,2024-09-24,paid
INV-CO-B2B-011-2024-09,CO-B2B-011,Colombia,2024-09-05,2024-10-20,582970.22,2024-10-26,paid
INV-CO-B2B-011-2024-10,CO-B2B-011,Colombia,2024-10-05,2024-11-19,578447.37,2024-11-27,paid
INV-CO-B2B-011-2024-11,CO-B2B-011,Colombia,2024-11-05,2024-12-20,570433.9,2024-12-22,paid
INV-CO-B2B-011-2024-12,CO-B2B-011,Colombia,2024-12-05,2025-01-19,551454.74,2025-01-27,paid
INV-CO-B2B-011-2025-01,CO-B2B-011,Colombia,2025-01-05,2025-02-19,573583.15,2025-02-25,paid
INV-CO-B2B-011-2025-02,CO-B2B-011,Colombia,2025-02-05,2025-03-22,549440.7,2025-03-22,paid
INV-CO-B2B-011-2025-03,CO-B2B-011,Colombia,2025-03-05,2025-04-19,549266.02,2025-04-19,paid
INV-CO-B2B-011-2025-04,CO-B2B-011,Colombia,2025-04-05,2025-05-20,567824.38,2025-06-01,paid
INV-CO-B2B-011-2025-05,CO-B2B-011,Colombia,2025-05-05,2025-06-19,567846.45,2025-06-19,paid
INV-CO-B2B-011-2025-06,CO-B2B-011,Colombia,2025-06-05,2025-07-20,567250.52,2025-07-25,paid
INV-CO-B2B-011-2025-07,CO-B2B-011,Colombia,2025-07-05,2025-08-19,595280.72,2025-08-19,paid
INV-CO-B2B-011-2025-08,CO-B2B-011,Colombia,2025-08-05,2025-09-19,567815.45,2025-10-04,paid
INV-CO-B2B-011-2025-09,CO-B2B-011,Colombia,2025-09-05,2025-10-20,578886.51,2025-10-29,paid
INV-CO-B2B-011-2025-10,CO-B2B-011,Colombia,2025-10-05,2025-11-19,576453.95,2025-11-27,paid
INV-CO-B2B-011-2025-11,CO-B2B-011,Colombia,2025-11-05,2025-12-20,585609.29,2025-12-22,paid
INV-CO-B2B-011-2025-12,CO-B2B-011,Colombia,2025-12-05,2026-01-19,588253.92,2026-01-19,paid
INV-CO-B2B-011-2026-01,CO-B2B-011,Colombia,2026-01-05,2026-02-19,583276.74,2026-02-26,paid
INV-CO-B2B-011-2026-02,CO-B2B-011,Colombia,2026-02-05,2026-03-22,573791.12,2026-03-28,paid
INV-CO-B2B-011-2026-03,CO-B2B-011,Colombia,2026-03-05,2026-04-19,575153.73,2026-04-20,paid
INV-CO-B2B-011-2026-04,CO-B2B-011,Colombia,2026-04-05,2026-05-20,579701.17,2026-05-20,paid
INV-CO-B2B-011-2026-05,CO-B2B-011,Colombia,2026-05-05,2026-06-19,589065.79,2026-06-19,paid
INV-CO-B2B-011-2026-06,CO-B2B-011,Colombia,2026-06-05,2026-07-20,595152.9,2026-07-20,open
INV-CO-B2B-012-2024-01,CO-B2B-012,Colombia,2024-01-05,2024-03-05,500907.2,2024-03-08,paid
INV-CO-B2B-012-2024-02,CO-B2B-012,Colombia,2024-02-05,2024-04-05,521519.45,2024-04-13,paid
INV-CO-B2B-012-2024-03,CO-B2B-012,Colombia,2024-03-05,2024-05-04,506997.38,2024-05-12,paid
INV-CO-B2B-012-2024-04,CO-B2B-012,Colombia,2024-04-05,2024-06-04,489357.61,2024-06-10,paid
INV-CO-B2B-012-2024-05,CO-B2B-012,Colombia,2024-05-05,2024-07-04,532554.13,2024-07-11,paid
INV-CO-B2B-012-2024-06,CO-B2B-012,Colombia,2024-06-05,2024-08-04,513674.3,2024-08-13,paid
INV-CO-B2B-012-2024-07,CO-B2B-012,Colombia,2024-07-05,2024-09-03,523553.98,2024-09-03,paid
INV-CO-B2B-012-2024-08,CO-B2B-012,Colombia,2024-08-05,2024-10-04,498487.43,2024-10-11,paid
INV-CO-B2B-012-2024-09,CO-B2B-012,Colombia,2024-09-05,2024-11-04,509497.15,2024-11-17,paid
INV-CO-B2B-012-2024-10,CO-B2B-012,Colombia,2024-10-05,2024-12-04,514870.38,2024-12-04,paid
INV-CO-B2B-012-2024-11,CO-B2B-012,Colombia,2024-11-05,2025-01-04,506414.38,2025-01-04,paid
INV-CO-B2B-012-2024-12,CO-B2B-012,Colombia,2024-12-05,2025-02-03,518287.4,2025-02-08,paid
INV-CO-B2B-012-2025-01,CO-B2B-012,Colombia,2025-01-05,2025-03-06,517608.96,2025-03-17,paid
INV-CO-B2B-012-2025-02,CO-B2B-012,Colombia,2025-02-05,2025-04-06,536022.74,2025-04-11,paid
INV-CO-B2B-012-2025-03,CO-B2B-012,Colombia,2025-03-05,2025-05-04,502707.86,2025-05-13,paid
INV-CO-B2B-012-2025-04,CO-B2B-012,Colombia,2025-04-05,2025-06-04,531821.1,2025-06-12,paid
INV-CO-B2B-012-2025-05,CO-B2B-012,Colombia,2025-05-05,2025-07-04,537713.79,2025-07-04,paid
INV-CO-B2B-012-2025-06,CO-B2B-012,Colombia,2025-06-05,2025-08-04,550247.85,2025-08-05,paid
INV-CO-B2B-012-2025-07,CO-B2B-012,Colombia,2025-07-05,2025-09-03,537901.28,2025-09-03,paid
INV-CO-B2B-012-2025-08,CO-B2B-012,Colombia,2025-08-05,2025-10-04,521433.72,2025-10-18,paid
INV-CO-B2B-012-2025-09,CO-B2B-012,Colombia,2025-09-05,2025-11-04,529782.4,2025-11-14,paid
INV-CO-B2B-012-2025-10,CO-B2B-012,Colombia,2025-10-05,2025-12-04,536421.56,2025-12-09,paid
INV-CO-B2B-012-2025-11,CO-B2B-012,Colombia,2025-11-05,2026-01-04,550020.26,2026-01-09,paid
INV-CO-B2B-012-2025-12,CO-B2B-012,Colombia,2025-12-05,2026-02-03,517785.07,2026-02-05,paid
INV-CO-B2B-012-2026-01,CO-B2B-012,Colombia,2026-01-05,2026-03-06,543862.09,2026-03-14,paid
INV-CO-B2B-012-2026-02,CO-B2B-012,Colombia,2026-02-05,2026-04-06,522605.87,2026-04-08,paid
INV-CO-B2B-012-2026-03,CO-B2B-012,Colombia,2026-03-05,2026-05-04,534339.39,2026-05-08,paid
INV-CO-B2B-012-2026-04,CO-B2B-012,Colombia,2026-04-05,2026-06-04,527233.88,2026-06-07,paid
INV-CO-B2B-012-2026-05,CO-B2B-012,Colombia,2026-05-05,2026-07-04,535439.11,2026-07-14,open
INV-CO-B2B-012-2026-06,CO-B2B-012,Colombia,2026-06-05,2026-08-04,553542.59,2026-08-09,open
INV-CO-B2B-013-2024-01,CO-B2B-013,Colombia,2024-01-05,2024-02-04,469266.23,2024-02-11,paid
INV-CO-B2B-013-2024-02,CO-B2B-013,Colombia,2024-02-05,2024-03-06,466461.94,2024-03-06,paid
INV-CO-B2B-013-2024-03,CO-B2B-013,Colombia,2024-03-05,2024-04-04,466473.11,2024-04-07,paid
INV-CO-B2B-013-2024-04,CO-B2B-013,Colombia,2024-04-05,2024-05-05,465555.92,2024-05-12,paid
INV-CO-B2B-013-2024-05,CO-B2B-013,Colombia,2024-05-05,2024-06-04,484730.41,2024-06-04,paid
INV-CO-B2B-013-2024-06,CO-B2B-013,Colombia,2024-06-05,2024-07-05,479142.49,2024-07-10,paid
INV-CO-B2B-013-2024-07,CO-B2B-013,Colombia,2024-07-05,2024-08-04,483389.38,2024-08-10,paid
INV-CO-B2B-013-2024-08,CO-B2B-013,Colombia,2024-08-05,2024-09-04,467508.36,2024-09-04,paid
INV-CO-B2B-013-2024-09,CO-B2B-013,Colombia,2024-09-05,2024-10-05,482786.52,2024-10-16,paid
INV-CO-B2B-013-2024-10,CO-B2B-013,Colombia,2024-10-05,2024-11-04,462755.68,2024-11-12,paid
INV-CO-B2B-013-2024-11,CO-B2B-013,Colombia,2024-11-05,2024-12-05,496593.75,2024-12-10,paid
INV-CO-B2B-013-2024-12,CO-B2B-013,Colombia,2024-12-05,2025-01-04,491509.26,2025-01-06,paid
INV-CO-B2B-013-2025-01,CO-B2B-013,Colombia,2025-01-05,2025-02-04,486183.58,2025-02-04,paid
INV-CO-B2B-013-2025-02,CO-B2B-013,Colombia,2025-02-05,2025-03-07,466185.5,2025-03-18,paid
INV-CO-B2B-013-2025-03,CO-B2B-013,Colombia,2025-03-05,2025-04-04,480231.11,2025-04-08,paid
INV-CO-B2B-013-2025-04,CO-B2B-013,Colombia,2025-04-05,2025-05-05,477581.78,2025-05-05,paid
INV-CO-B2B-013-2025-05,CO-B2B-013,Colombia,2025-05-05,2025-06-04,490528.99,2025-06-06,paid
INV-CO-B2B-013-2025-06,CO-B2B-013,Colombia,2025-06-05,2025-07-05,497212.47,2025-07-13,paid
INV-CO-B2B-013-2025-07,CO-B2B-013,Colombia,2025-07-05,2025-08-04,497886.37,2025-08-11,paid
INV-CO-B2B-013-2025-08,CO-B2B-013,Colombia,2025-08-05,2025-09-04,511837.47,2025-09-05,paid
INV-CO-B2B-013-2025-09,CO-B2B-013,Colombia,2025-09-05,2025-10-05,496632.32,2025-10-17,paid
INV-CO-B2B-013-2025-10,CO-B2B-013,Colombia,2025-10-05,2025-11-04,511187.44,2025-11-04,paid
INV-CO-B2B-013-2025-11,CO-B2B-013,Colombia,2025-11-05,2025-12-05,496555.52,2025-12-18,paid
INV-CO-B2B-013-2025-12,CO-B2B-013,Colombia,2025-12-05,2026-01-04,506032.49,2026-01-11,paid
INV-CO-B2B-013-2026-01,CO-B2B-013,Colombia,2026-01-05,2026-02-04,499987.19,2026-02-08,paid
INV-CO-B2B-013-2026-02,CO-B2B-013,Colombia,2026-02-05,2026-03-07,506334.46,2026-03-12,paid
INV-CO-B2B-013-2026-03,CO-B2B-013,Colombia,2026-03-05,2026-04-04,504253.12,2026-04-10,paid
INV-CO-B2B-013-2026-04,CO-B2B-013,Colombia,2026-04-05,2026-05-05,499129.4,2026-05-14,paid
INV-CO-B2B-013-2026-05,CO-B2B-013,Colombia,2026-05-05,2026-06-04,537650.43,2026-06-04,paid
INV-CO-B2B-013-2026-06,CO-B2B-013,Colombia,2026-06-05,2026-07-05,511783.06,2026-07-07,open
INV-CO-B2B-014-2024-01,CO-B2B-014,Colombia,2024-01-05,2024-02-19,448856.19,2024-02-25,paid
INV-CO-B2B-014-2024-02,CO-B2B-014,Colombia,2024-02-05,2024-03-21,451641.39,2024-04-02,paid
INV-CO-B2B-014-2024-03,CO-B2B-014,Colombia,2024-03-05,2024-04-19,447643.29,2024-05-01,paid
INV-CO-B2B-014-2024-04,CO-B2B-014,Colombia,2024-04-05,2024-05-20,426562.62,2024-06-03,paid
INV-CO-B2B-014-2024-05,CO-B2B-014,Colombia,2024-05-05,2024-06-19,451530.65,2024-06-30,paid
INV-CO-B2B-014-2024-06,CO-B2B-014,Colombia,2024-06-05,2024-07-20,438448.07,2024-07-22,paid
INV-CO-B2B-014-2024-07,CO-B2B-014,Colombia,2024-07-05,2024-08-19,451716.4,2024-08-25,paid
INV-CO-B2B-014-2024-08,CO-B2B-014,Colombia,2024-08-05,2024-09-19,454089.37,2024-09-30,paid
INV-CO-B2B-014-2024-09,CO-B2B-014,Colombia,2024-09-05,2024-10-20,436952.78,2024-10-31,paid
INV-CO-B2B-014-2024-10,CO-B2B-014,Colombia,2024-10-05,2024-11-19,453861.49,2024-11-24,paid
INV-CO-B2B-014-2024-11,CO-B2B-014,Colombia,2024-11-05,2024-12-20,441730.95,2024-12-29,paid
INV-CO-B2B-014-2024-12,CO-B2B-014,Colombia,2024-12-05,2025-01-19,434561.74,2025-01-28,paid
INV-CO-B2B-014-2025-01,CO-B2B-014,Colombia,2025-01-05,2025-02-19,443756.04,2025-02-25,paid
INV-CO-B2B-014-2025-02,CO-B2B-014,Colombia,2025-02-05,2025-03-22,457250.13,2025-04-03,paid
INV-CO-B2B-014-2025-03,CO-B2B-014,Colombia,2025-03-05,2025-04-19,457848.21,2025-04-22,paid
INV-CO-B2B-014-2025-04,CO-B2B-014,Colombia,2025-04-05,2025-05-20,455992.17,2025-06-01,paid
INV-CO-B2B-014-2025-05,CO-B2B-014,Colombia,2025-05-05,2025-06-19,466767.15,2025-06-23,paid
INV-CO-B2B-014-2025-06,CO-B2B-014,Colombia,2025-06-05,2025-07-20,460757.8,2025-07-20,paid
INV-CO-B2B-014-2025-07,CO-B2B-014,Colombia,2025-07-05,2025-08-19,467719.06,2025-08-19,paid
INV-CO-B2B-014-2025-08,CO-B2B-014,Colombia,2025-08-05,2025-09-19,472307.92,2025-09-26,paid
INV-CO-B2B-014-2025-09,CO-B2B-014,Colombia,2025-09-05,2025-10-20,489229.22,2025-10-20,paid
INV-CO-B2B-014-2025-10,CO-B2B-014,Colombia,2025-10-05,2025-11-19,466629.57,2025-12-04,paid
INV-CO-B2B-014-2025-11,CO-B2B-014,Colombia,2025-11-05,2025-12-20,480061.23,2025-12-23,paid
INV-CO-B2B-014-2025-12,CO-B2B-014,Colombia,2025-12-05,2026-01-19,472039.23,2026-01-25,paid
INV-CO-B2B-014-2026-01,CO-B2B-014,Colombia,2026-01-05,2026-02-19,473768.47,2026-02-22,paid
INV-CO-B2B-014-2026-02,CO-B2B-014,Colombia,2026-02-05,2026-03-22,471439.18,2026-03-22,paid
INV-CO-B2B-014-2026-03,CO-B2B-014,Colombia,2026-03-05,2026-04-19,474744.07,2026-04-27,paid
INV-CO-B2B-014-2026-04,CO-B2B-014,Colombia,2026-04-05,2026-05-20,472492.5,2026-05-20,paid
INV-CO-B2B-014-2026-05,CO-B2B-014,Colombia,2026-05-05,2026-06-19,485334.23,2026-06-27,paid
INV-CO-B2B-014-2026-06,CO-B2B-014,Colombia,2026-06-05,2026-07-20,470146.2,2026-07-25,open
INV-PA-B2B-001-2024-01,PA-B2B-001,Panama,2024-01-05,2024-02-04,1840502.7,2024-02-05,paid
INV-PA-B2B-001-2024-02,PA-B2B-001,Panama,2024-02-05,2024-03-06,1880979.74,2024-03-18,paid
INV-PA-B2B-001-2024-03,PA-B2B-001,Panama,2024-03-05,2024-04-04,1881850.91,2024-04-13,paid
INV-PA-B2B-001-2024-04,PA-B2B-001,Panama,2024-04-05,2024-05-05,1890377.31,2024-05-12,paid
INV-PA-B2B-001-2024-05,PA-B2B-001,Panama,2024-05-05,2024-06-04,1910207.24,2024-06-14,paid
INV-PA-B2B-001-2024-06,PA-B2B-001,Panama,2024-06-05,2024-07-05,1899974.19,2024-07-05,paid
INV-PA-B2B-001-2024-07,PA-B2B-001,Panama,2024-07-05,2024-08-04,1872724.7,2024-08-07,paid
INV-PA-B2B-001-2024-08,PA-B2B-001,Panama,2024-08-05,2024-09-04,1882402.88,2024-09-12,paid
INV-PA-B2B-001-2024-09,PA-B2B-001,Panama,2024-09-05,2024-10-05,1916904.81,2024-10-23,paid
INV-PA-B2B-001-2024-10,PA-B2B-001,Panama,2024-10-05,2024-11-04,1873427.72,2024-11-11,paid
INV-PA-B2B-001-2024-11,PA-B2B-001,Panama,2024-11-05,2024-12-05,1901155.52,2024-12-09,paid
INV-PA-B2B-001-2024-12,PA-B2B-001,Panama,2024-12-05,2025-01-04,1954913.99,2025-01-04,paid
INV-PA-B2B-001-2025-01,PA-B2B-001,Panama,2025-01-05,2025-02-04,1963544.41,2025-02-20,paid
INV-PA-B2B-001-2025-02,PA-B2B-001,Panama,2025-02-05,2025-03-07,1941464.92,2025-03-14,paid
INV-PA-B2B-001-2025-03,PA-B2B-001,Panama,2025-03-05,2025-04-04,2004724.98,2025-04-09,paid
INV-PA-B2B-001-2025-04,PA-B2B-001,Panama,2025-04-05,2025-05-05,1946214.35,2025-05-05,paid
INV-PA-B2B-001-2025-05,PA-B2B-001,Panama,2025-05-05,2025-06-04,1999349.79,2025-06-09,paid
INV-PA-B2B-001-2025-06,PA-B2B-001,Panama,2025-06-05,2025-07-05,1939141.62,2025-07-12,paid
INV-PA-B2B-001-2025-07,PA-B2B-001,Panama,2025-07-05,2025-08-04,1960740.81,2025-08-07,paid
INV-PA-B2B-001-2025-08,PA-B2B-001,Panama,2025-08-05,2025-09-04,2012984.96,2025-09-04,paid
INV-PA-B2B-001-2025-09,PA-B2B-001,Panama,2025-09-05,2025-10-05,2035896.04,2025-10-05,paid
INV-PA-B2B-001-2025-10,PA-B2B-001,Panama,2025-10-05,2025-11-04,1972363.53,2025-11-20,paid
INV-PA-B2B-001-2025-11,PA-B2B-001,Panama,2025-11-05,2025-12-05,2049366.22,2025-12-11,paid
INV-PA-B2B-001-2025-12,PA-B2B-001,Panama,2025-12-05,2026-01-04,1971253.76,2026-01-07,paid
INV-PA-B2B-001-2026-01,PA-B2B-001,Panama,2026-01-05,2026-02-04,2016660.16,2026-02-10,paid
INV-PA-B2B-001-2026-02,PA-B2B-001,Panama,2026-02-05,2026-03-07,2015075.6,2026-03-13,paid
INV-PA-B2B-001-2026-03,PA-B2B-001,Panama,2026-03-05,2026-04-04,2015129.6,2026-04-04,paid
INV-PA-B2B-001-2026-04,PA-B2B-001,Panama,2026-04-05,2026-05-05,2007996.94,2026-05-16,paid
INV-PA-B2B-001-2026-05,PA-B2B-001,Panama,2026-05-05,2026-06-04,1979012.71,2026-06-09,paid
INV-PA-B2B-001-2026-06,PA-B2B-001,Panama,2026-06-05,2026-07-05,2005847.32,2026-07-12,open
INV-PA-B2B-002-2024-01,PA-B2B-002,Panama,2024-01-05,2024-02-19,1215702.9,2024-03-03,paid
INV-PA-B2B-002-2024-02,PA-B2B-002,Panama,2024-02-05,2024-03-21,1240759.43,2024-03-21,paid
INV-PA-B2B-002-2024-03,PA-B2B-002,Panama,2024-03-05,2024-04-19,1247963.99,2024-04-21,paid
INV-PA-B2B-002-2024-04,PA-B2B-002,Panama,2024-04-05,2024-05-20,1220237.86,2024-05-28,paid
INV-PA-B2B-002-2024-05,PA-B2B-002,Panama,2024-05-05,2024-06-19,1225375.91,2024-06-29,paid
INV-PA-B2B-002-2024-06,PA-B2B-002,Panama,2024-06-05,2024-07-20,1221511.83,2024-07-23,paid
INV-PA-B2B-002-2024-07,PA-B2B-002,Panama,2024-07-05,2024-08-19,1227462.41,2024-08-22,paid
INV-PA-B2B-002-2024-08,PA-B2B-002,Panama,2024-08-05,2024-09-19,1274504.0,2024-09-28,paid
INV-PA-B2B-002-2024-09,PA-B2B-002,Panama,2024-09-05,2024-10-20,1293393.02,2024-11-06,paid
INV-PA-B2B-002-2024-10,PA-B2B-002,Panama,2024-10-05,2024-11-19,1227466.97,2024-11-25,paid
INV-PA-B2B-002-2024-11,PA-B2B-002,Panama,2024-11-05,2024-12-20,1226960.4,2024-12-22,paid
INV-PA-B2B-002-2024-12,PA-B2B-002,Panama,2024-12-05,2025-01-19,1243536.24,2025-01-20,paid
INV-PA-B2B-002-2025-01,PA-B2B-002,Panama,2025-01-05,2025-02-19,1236172.5,2025-02-24,paid
INV-PA-B2B-002-2025-02,PA-B2B-002,Panama,2025-02-05,2025-03-22,1235184.27,2025-04-01,paid
INV-PA-B2B-002-2025-03,PA-B2B-002,Panama,2025-03-05,2025-04-19,1245698.41,2025-05-09,paid
INV-PA-B2B-002-2025-04,PA-B2B-002,Panama,2025-04-05,2025-05-20,1260515.3,2025-05-26,paid
INV-PA-B2B-002-2025-05,PA-B2B-002,Panama,2025-05-05,2025-06-19,1242516.0,2025-07-04,paid
INV-PA-B2B-002-2025-06,PA-B2B-002,Panama,2025-06-05,2025-07-20,1307258.34,2025-07-27,paid
INV-PA-B2B-002-2025-07,PA-B2B-002,Panama,2025-07-05,2025-08-19,1247451.77,2025-08-26,paid
INV-PA-B2B-002-2025-08,PA-B2B-002,Panama,2025-08-05,2025-09-19,1256219.98,2025-10-02,paid
INV-PA-B2B-002-2025-09,PA-B2B-002,Panama,2025-09-05,2025-10-20,1308938.62,2025-10-26,paid
INV-PA-B2B-002-2025-10,PA-B2B-002,Panama,2025-10-05,2025-11-19,1229739.14,2025-11-20,paid
INV-PA-B2B-002-2025-11,PA-B2B-002,Panama,2025-11-05,2025-12-20,1312300.47,2026-01-01,paid
INV-PA-B2B-002-2025-12,PA-B2B-002,Panama,2025-12-05,2026-01-19,1326716.02,2026-01-19,paid
INV-PA-B2B-002-2026-01,PA-B2B-002,Panama,2026-01-05,2026-02-19,1308722.23,2026-03-02,paid
INV-PA-B2B-002-2026-02,PA-B2B-002,Panama,2026-02-05,2026-03-22,1261561.69,2026-03-28,paid
INV-PA-B2B-002-2026-03,PA-B2B-002,Panama,2026-03-05,2026-04-19,1314545.3,2026-04-23,paid
INV-PA-B2B-002-2026-04,PA-B2B-002,Panama,2026-04-05,2026-05-20,1262971.93,2026-05-24,paid
INV-PA-B2B-002-2026-05,PA-B2B-002,Panama,2026-05-05,2026-06-19,1305337.5,2026-06-24,paid
INV-PA-B2B-002-2026-06,PA-B2B-002,Panama,2026-06-05,2026-07-20,1302434.48,2026-07-24,open
INV-PA-B2B-003-2024-01,PA-B2B-003,Panama,2024-01-05,2024-03-05,913402.0,2024-03-13,paid
INV-PA-B2B-003-2024-02,PA-B2B-003,Panama,2024-02-05,2024-04-05,910850.3,2024-04-09,paid
INV-PA-B2B-003-2024-03,PA-B2B-003,Panama,2024-03-05,2024-05-04,920402.48,2024-05-04,paid
INV-PA-B2B-003-2024-04,PA-B2B-003,Panama,2024-04-05,2024-06-04,929829.8,2024-06-10,paid
INV-PA-B2B-003-2024-05,PA-B2B-003,Panama,2024-05-05,2024-07-04,924036.53,2024-07-15,paid
INV-PA-B2B-003-2024-06,PA-B2B-003,Panama,2024-06-05,2024-08-04,890157.4,2024-08-04,paid
INV-PA-B2B-003-2024-07,PA-B2B-003,Panama,2024-07-05,2024-09-03,933020.87,2024-09-09,paid
INV-PA-B2B-003-2024-08,PA-B2B-003,Panama,2024-08-05,2024-10-04,933416.87,2024-10-08,paid
INV-PA-B2B-003-2024-09,PA-B2B-003,Panama,2024-09-05,2024-11-04,945044.79,2024-11-15,paid
INV-PA-B2B-003-2024-10,PA-B2B-003,Panama,2024-10-05,2024-12-04,943995.86,2024-12-09,paid
INV-PA-B2B-003-2024-11,PA-B2B-003,Panama,2024-11-05,2025-01-04,898552.58,2025-01-14,paid
INV-PA-B2B-003-2024-12,PA-B2B-003,Panama,2024-12-05,2025-02-03,962823.84,2025-02-12,paid
INV-PA-B2B-003-2025-01,PA-B2B-003,Panama,2025-01-05,2025-03-06,925505.36,2025-03-15,paid
INV-PA-B2B-003-2025-02,PA-B2B-003,Panama,2025-02-05,2025-04-06,960678.93,2025-04-20,paid
INV-PA-B2B-003-2025-03,PA-B2B-003,Panama,2025-03-05,2025-05-04,930204.39,2025-05-09,paid
INV-PA-B2B-003-2025-04,PA-B2B-003,Panama,2025-04-05,2025-06-04,963303.82,2025-06-10,paid
